year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,collisions_w_cyclists_inj_kill,total_motorist_injured,total_motorist_killed,collisions_w_motorists_inj_kill,total_pedestrians_injured,total_pedestrians_killed,collisions_w_pedestrians_inj_kill,total_persons_injured,total_persons_killed,collisions_w_persons_inj_kill,collisions_w_fatalities,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,slp_c,visib_c,wdsp_c,prcp_c,fog_c,avg_speed_all
2019,1,6,1,2019-01-06,8,0,8,85,0,53,20,0,20,113,0,81,0,720,376,1,1,17,98,7,12,2,0,31,18,2,53,2,0,3,9,6,11,16,6,39.7,1007.1,9.6,13.1,0.86,0,40.666986940298507
2019,1,7,2,2019-01-07,9,0,9,128,0,91,27,0,25,164,0,124,0,1124,584,1,3,31,156,9,7,15,0,45,63,2,69,4,0,8,7,14,7,29,9,27.4,1024.8,10.0,17.4,0.0,0,37.762267807442534
2019,1,8,3,2019-01-08,4,0,4,117,0,75,53,1,52,174,1,130,1,1071,571,3,0,38,159,3,3,10,0,46,73,1,72,4,0,7,9,21,7,24,15,36.3,1025.7,6.7,9.3,0.0,1,36.110856224279836
2019,1,9,4,2019-01-09,9,0,9,100,0,70,37,0,36,146,0,114,0,972,514,4,2,23,154,6,4,4,0,50,47,3,63,4,0,11,5,12,9,20,6,44.4,997.6,5.6,13.4,0.12,1,36.017747884462047
2019,1,10,5,2019-01-10,6,0,6,91,0,63,31,1,32,128,1,101,1,1112,580,1,1,29,156,8,6,2,0,57,53,4,79,1,0,9,4,13,10,26,6,34.9,998.6,9.7,14.7,0.01,0,35.406616541353387
2019,1,11,6,2019-01-11,7,0,7,123,0,84,35,2,37,165,2,127,2,1261,644,1,0,37,166,11,7,5,1,64,66,5,82,4,0,10,10,17,9,41,13,28.6,1013.9,10.0,14.2,0.0,0,34.489602696721732
2019,1,12,7,2019-01-12,4,0,4,127,0,88,24,0,23,155,0,114,0,1015,520,4,0,22,157,7,20,1,2,45,50,1,62,1,0,8,11,7,13,22,7,23.1,1029.0,10.0,12.9,0.0,0,39.366305536126006
2019,1,13,1,2019-01-13,7,0,7,62,0,40,15,0,15,84,0,62,0,720,374,1,0,16,118,2,9,2,0,29,39,1,46,2,0,9,8,11,10,20,6,26.0,1030.5,10.0,8.0,0.0,0,38.146239540691539
2019,1,14,2,2019-01-14,13,0,13,105,1,77,50,1,48,168,2,138,2,1345,703,1,1,38,210,10,9,3,1,54,65,5,91,7,1,9,13,19,12,34,11,32.8,1021.6,10.0,15.3,0.0,0,35.230048483277159
2019,1,15,3,2019-01-15,8,0,8,99,0,63,32,1,30,139,1,101,1,1188,618,4,0,29,189,9,10,3,1,49,62,4,76,5,1,8,8,21,9,24,14,29.4,1017.5,10.0,7.4,0.0,0,34.540414545454546
2019,1,16,4,2019-01-16,8,0,8,114,1,76,25,0,24,147,1,108,1,1112,579,2,0,38,155,4,9,3,2,45,71,7,95,6,0,7,6,11,10,16,11,31.3,1017.3,9.8,9.1,0.0,0,35.453484817186535
2019,1,17,5,2019-01-17,10,0,10,96,0,68,38,0,36,144,0,112,0,1126,586,2,0,24,148,12,12,1,1,45,65,2,82,9,0,16,9,18,8,27,15,29.4,1024.6,10.0,11.2,0.0,0,34.794000565450951
2019,1,18,6,2019-01-18,8,0,8,109,0,75,35,0,33,152,0,116,0,1139,596,2,0,19,163,7,6,15,0,44,68,4,78,6,0,11,11,16,8,22,9,33.2,1023.0,8.3,6.8,0.0,0,32.2517591947348
2019,1,19,7,2019-01-19,6,0,6,94,2,62,40,0,38,140,2,106,2,899,479,4,1,28,127,7,21,5,3,37,48,1,69,4,0,10,4,13,8,25,5,34.5,1022.0,9.8,6.9,0.07,0,39.698293267990714
2019,1,20,1,2019-01-20,5,0,5,96,1,60,21,1,20,122,2,85,2,771,411,1,0,14,101,12,10,18,0,31,33,1,38,0,0,5,8,13,13,16,6,43.2,1012.4,2.8,17.0,0.61,1,39.871089723607646
2019,1,21,2,2019-01-21,5,0,5,87,0,60,22,0,21,114,0,85,0,787,412,3,0,17,121,7,11,4,3,27,46,3,36,2,0,15,12,7,7,20,6,13.7,1003.4,7.0,17.0,1.5,0,38.238088288661935
2019,1,22,3,2019-01-22,4,0,4,122,0,90,20,0,20,146,0,114,0,1217,627,4,0,27,179,11,7,7,1,55,81,5,78,4,0,6,8,11,6,30,12,15.8,1026.7,10.0,17.6,0.0,0,35.433785877111177
2019,1,23,4,2019-01-23,5,0,5,88,0,57,25,0,25,118,0,86,0,1067,553,3,2,36,142,9,6,2,0,40,46,6,82,3,0,13,9,13,6,25,7,31.6,1029.6,9.4,8.3,0.0,0,36.87305195473251
2019,1,24,5,2019-01-24,8,0,8,115,0,78,61,0,60,184,0,145,0,1099,592,2,0,23,162,7,1,21,1,48,64,5,75,3,0,14,9,14,5,19,13,46.5,1012.6,5.2,19.2,0.0,0,32.700912736350119
2019,1,25,6,2019-01-25,11,0,11,108,1,77,27,1,26,146,2,113,2,1296,666,2,0,40,171,11,8,13,1,40,71,7,99,4,0,13,15,14,11,31,15,37.0,1010.5,8.9,14.0,0.28,0,34.662960724298465
2019,1,26,7,2019-01-26,10,1,10,90,0,55,24,1,25,124,2,90,2,1030,533,1,1,32,148,8,17,7,2,38,46,2,60,1,0,10,12,15,8,22,8,30.5,1022.6,10.0,7.9,0.0,0,37.326263403263404
2019,1,27,1,2019-01-27,7,0,7,102,2,73,19,0,17,128,2,96,1,868,445,4,0,14,123,8,15,2,1,40,40,1,46,2,0,13,7,12,11,19,8,35.1,1021.8,9.9,7.8,0.0,0,38.714403806584365
2019,1,28,2,2019-01-28,4,0,4,96,0,61,35,0,34,135,0,98,0,1080,565,0,2,23,175,11,10,5,1,42,49,4,62,2,0,8,9,11,12,24,10,35.7,1016.0,9.8,11.3,0.0,0,35.274662808641978
2019,1,29,3,2019-01-29,8,0,8,95,0,65,91,1,90,194,1,163,1,1255,681,5,0,21,195,10,10,16,0,61,59,6,86,7,0,15,9,12,5,25,10,33.8,1016.7,10.0,9.6,0.0,0,34.229055041152264
2019,1,30,4,2019-01-30,7,0,7,109,0,76,39,0,39,155,0,122,0,1207,630,2,1,31,153,8,5,47,1,53,73,3,68,3,0,7,5,13,11,30,14,36.8,1009.8,8.8,15.1,0.39,0,33.456992592592592
2019,1,31,5,2019-01-31,2,0,2,99,0,75,32,0,32,133,0,109,0,1152,601,1,1,33,165,13,3,7,0,52,69,7,71,1,0,12,18,19,12,28,12,15.7,1022.5,9.5,16.4,0.0,0,34.27048636831276
2019,2,1,6,2019-02-01,4,0,4,82,0,57,28,0,27,114,0,88,0,1254,651,2,0,34,178,6,6,2,1,43,75,2,108,4,0,17,7,19,10,30,8,17.6,1027.8,9.8,10.9,0.0,0,33.524309764309763
2019,2,2,7,2019-02-02,8,0,8,108,0,70,22,0,21,138,0,99,0,1153,577,4,0,40,172,7,16,3,0,49,63,1,59,3,0,9,17,11,11,26,2,23.5,1023.7,10.0,11.8,0.0,0,36.455206275720165
2019,2,3,1,2019-02-03,4,0,4,106,1,67,18,0,17,128,1,88,1,937,490,4,0,25,134,11,19,9,0,35,40,0,49,1,1,12,12,10,16,21,4,35.4,1019.9,8.1,10.4,0.0,0,37.792814814814811
2019,2,4,2,2019-02-04,13,1,14,145,0,95,47,1,43,205,2,151,2,1246,651,5,0,30,172,8,10,5,2,53,71,5,84,4,0,11,10,18,6,29,25,39.7,1019.4,7.5,7.3,0.0,0,32.6583
2019,2,5,3,2019-02-05,7,0,7,98,0,73,31,1,28,136,1,106,1,1098,570,4,0,25,158,9,6,5,3,46,68,1,72,2,0,11,13,14,11,33,8,43.0,1014.2,3.0,4.8,0.0,1,35.213267056530213
2019,2,6,4,2019-02-06,10,0,10,114,0,80,62,0,59,186,0,149,0,1166,614,3,1,28,172,5,10,11,1,61,63,4,82,4,0,11,10,22,6,19,9,39.1,1020.4,9.9,9.7,0.0,0,31.799825092107813
2019,2,7,5,2019-02-07,8,0,8,113,0,69,29,0,28,150,0,104,0,1120,588,3,0,25,150,4,9,11,1,48,68,3,88,4,0,11,14,11,6,18,8,39.1,1019.5,4.5,11.8,0.33,0,34.302485625485623
2019,2,8,6,2019-02-08,9,0,9,137,0,85,42,1,42,188,1,135,1,1253,661,2,0,34,179,9,6,12,0,55,65,3,77,2,0,17,7,13,12,33,13,40.6,1012.4,3.0,9.8,0.02,1,32.704862911522632
2019,2,9,7,2019-02-09,7,0,7,112,0,72,29,0,28,148,0,106,0,1037,540,1,0,29,140,10,15,9,1,39,58,1,76,1,0,9,10,13,10,20,5,31.5,1024.7,10.0,16.4,0.0,0,37.256354312354311
2019,2,10,1,2019-02-10,7,0,7,122,0,65,17,0,15,146,0,87,0,879,445,0,2,27,124,8,16,7,0,30,46,2,50,0,0,8,10,17,10,16,8,28.7,1034.3,10.0,11.7,0.0,0,38.490123971193412
2019,2,11,2,2019-02-11,7,0,7,102,1,77,28,1,27,137,2,110,1,1103,568,2,0,26,147,9,6,4,1,53,58,7,78,3,0,9,12,13,6,28,9,30.7,1026.6,10.0,8.1,0.0,0,35.418259124932476
2019,2,12,3,2019-02-12,4,0,4,155,0,101,32,0,30,191,0,135,0,1285,686,2,1,19,130,10,2,153,0,52,63,2,63,2,0,13,15,11,20,27,11,29.4,1028.5,8.2,11.2,0.0,1,34.756298361078848
2019,2,13,4,2019-02-13,10,0,10,97,0,73,39,0,38,146,0,120,0,1220,639,3,1,30,175,7,6,11,0,60,63,3,74,2,0,15,15,13,7,25,14,41.1,1003.4,4.4,17.9,0.3,1,33.082925148925149
2019,2,14,5,2019-02-14,16,0,16,105,0,76,32,1,33,153,1,125,1,1285,664,3,0,31,186,6,6,7,1,50,74,3,93,6,0,10,13,13,15,26,8,35.5,1012.2,10.0,15.9,0.03,0,33.468459876543207
2019,2,15,6,2019-02-15,8,0,8,125,0,82,35,1,36,168,1,125,1,1181,616,5,1,34,158,11,15,4,1,46,66,4,76,1,0,13,11,20,5,27,6,39.8,1015.0,8.2,14.2,0.0,0,33.333292438271606
2019,2,16,7,2019-02-16,12,0,11,110,0,71,25,0,24,147,0,106,0,1054,535,2,0,23,162,7,13,1,0,33,62,1,62,4,0,12,12,10,8,21,14,41.1,1007.1,7.9,10.6,0.05,0,35.870689763241117
2019,2,17,1,2019-02-17,14,0,14,100,0,56,17,0,17,131,0,86,0,863,439,1,0,23,117,10,12,6,0,38,47,0,51,5,0,7,6,14,8,19,5,30.9,1016.9,10.0,7.6,0.01,0,38.911007201646093
2019,2,18,2,2019-02-18,8,0,8,67,1,43,23,0,23,98,1,74,1,746,406,1,0,19,108,3,7,9,0,30,27,3,42,4,0,3,11,10,8,12,11,32.8,1013.3,6.3,8.0,0.17,0,38.152100308641977
2019,2,19,3,2019-02-19,5,0,5,93,0,65,35,1,36,133,1,106,1,1019,527,0,0,30,140,5,7,7,0,43,49,4,77,2,0,16,9,6,9,23,12,25.9,1028.5,10.0,15.1,0.11,0,36.042037392386682
2019,2,20,4,2019-02-20,3,0,3,97,0,68,30,0,27,130,0,97,0,1154,615,2,1,20,126,7,5,116,0,34,56,5,54,3,0,11,10,13,9,35,6,26.7,1034.1,10.0,7.7,0.0,0,35.879902792140641
2019,2,21,5,2019-02-21,5,0,5,114,0,72,31,0,31,150,0,107,0,1138,597,3,1,20,165,9,7,11,1,47,57,2,80,5,0,10,2,14,9,21,10,36.8,1016.1,6.4,13.3,0.24,1,34.710290486754538
2019,2,22,6,2019-02-22,7,0,7,106,0,73,10,0,10,123,0,90,0,1053,546,5,0,37,175,7,5,0,1,39,43,4,79,5,0,12,6,13,9,29,9,38.3,1022.3,10.0,8.7,0.2,0,36.002799165658075
2019,2,23,7,2019-02-23,9,0,9,127,0,72,12,0,12,148,0,93,0,864,439,2,0,20,129,6,14,2,1,31,37,3,49,4,1,10,13,14,3,19,4,34.8,1030.2,10.0,4.9,0.0,0,37.069298563478711
2019,2,24,1,2019-02-24,3,0,3,118,0,70,24,1,24,145,1,97,1,770,401,5,1,14,103,2,14,12,1,43,40,0,38,1,0,7,13,8,12,17,6,40.5,1018.9,5.7,14.1,0.01,1,37.369991910862929
2019,2,25,2,2019-02-25,5,0,5,110,0,71,25,0,25,140,0,101,0,1323,700,2,0,21,184,18,6,4,1,56,89,4,83,1,0,9,14,13,14,26,19,38.7,999.2,8.4,24.3,0.63,0,34.572830613830611
2019,2,26,3,2019-02-26,14,0,14,120,0,81,40,0,40,174,0,135,0,1289,670,3,0,33,181,14,10,1,2,59,77,6,99,5,0,16,11,17,6,21,14,29.2,1019.3,10.0,20.2,0.0,0,34.70856697096292
2019,2,27,4,2019-02-27,5,0,5,99,0,63,26,0,25,130,0,91,0,1028,529,1,1,27,138,13,5,4,1,45,56,3,69,4,0,11,10,12,11,23,5,21.6,1027.6,10.0,10.9,0.0,0,35.532775029141305
2019,2,28,5,2019-02-28,4,1,5,138,0,100,46,1,45,188,2,150,2,1358,699,3,0,28,204,9,10,11,1,55,68,3,102,3,0,13,14,20,10,38,13,26.0,1020.0,7.4,8.0,0.04,0,32.016415810399131
2019,3,1,6,2019-03-01,7,0,7,107,0,84,36,0,35,150,0,124,0,1381,711,3,0,40,208,20,11,26,0,43,70,7,115,2,0,14,7,9,9,39,4,26.7,1026.9,10.0,4.0,0.0,0,33.78730197561066
2019,3,4,2,2019-03-04,4,0,4,66,0,47,26,1,26,96,1,77,1,912,503,1,0,27,106,10,7,31,1,31,44,6,56,3,0,4,8,5,9,18,12,37.9,1004.8,7.7,15.3,1.22,0,36.118148148148151
2019,3,5,3,2019-03-05,8,0,8,98,1,69,33,0,32,139,1,108,1,1247,639,3,0,26,198,7,11,13,1,56,73,5,85,0,0,10,10,20,8,22,10,28.2,1014.9,10.0,12.4,1.1,0,32.34380472012387
2019,3,6,4,2019-03-06,7,0,7,77,0,58,25,1,25,109,1,90,1,1126,589,3,0,31,182,12,6,5,0,48,58,2,78,1,0,13,7,17,9,31,13,25.4,1014.7,10.0,13.5,0.0,0,34.780236933797909
2019,3,7,5,2019-03-07,4,0,4,86,0,67,25,0,24,115,0,94,0,1070,556,1,0,35,143,5,9,9,0,57,62,2,81,2,0,5,8,14,7,16,10,22.1,1022.9,10.0,12.5,0.0,0,34.358245709123757
2019,3,8,6,2019-03-08,6,0,6,104,0,72,33,0,33,143,0,110,0,1271,652,1,1,37,174,10,10,4,1,54,69,7,89,6,0,8,12,16,12,34,13,27.2,1027.8,10.0,10.9,0.0,0,33.433711188540457
2019,3,9,7,2019-03-09,10,0,10,119,0,70,19,2,20,148,2,100,2,1012,523,2,0,20,147,7,16,2,1,51,54,3,62,5,0,9,5,14,18,14,4,35.1,1025.1,10.0,7.4,0.0,0,36.0548942660669
2019,3,10,1,2019-03-10,3,0,3,107,0,70,21,1,21,131,1,94,1,892,462,4,0,27,109,10,10,15,3,40,42,1,47,2,0,14,12,8,9,21,6,36.8,1027.7,7.1,14.7,0.0,1,36.7588573437162
2019,3,11,2,2019-03-11,10,0,10,135,1,87,29,1,30,174,2,127,2,1262,645,2,0,37,177,12,12,2,1,41,70,3,101,7,0,12,10,16,11,31,10,41.7,1014.1,6.0,11.1,0.46,1,35.491806526806528
2019,3,12,3,2019-03-12,6,0,6,95,0,69,25,2,23,126,2,97,2,1131,586,3,0,27,169,9,6,2,0,44,61,2,73,2,0,8,8,12,10,24,10,38.6,1016.8,10.0,11.8,0.0,0,34.9792557319224
2019,3,13,4,2019-03-13,6,0,6,91,0,66,25,0,24,122,0,96,0,1077,562,8,0,29,157,8,8,5,2,45,65,7,78,2,0,12,9,12,7,25,8,34.5,1026.0,10.0,6.7,0.0,0,34.530550286663448
2019,3,14,5,2019-03-14,8,1,9,126,0,86,22,0,22,156,1,117,1,1172,611,2,1,26,174,7,8,3,1,52,53,4,96,3,0,12,11,15,8,31,12,39.0,1026.2,10.0,7.2,0.0,0,34.756843054248982
2019,3,15,6,2019-03-15,14,0,14,141,0,94,36,0,35,191,0,142,0,1306,673,1,0,37,192,6,13,6,0,54,81,7,80,5,0,10,10,11,6,25,9,45.3,1017.4,7.3,15.3,0.0,1,33.517341850561365
2019,3,16,7,2019-03-16,15,0,15,128,0,89,26,0,25,169,0,129,0,1070,550,5,0,26,159,9,10,4,0,40,54,0,78,2,0,13,10,16,15,22,13,46.9,1009.9,6.1,16.0,0.11,1,35.601599537037039
2019,3,17,1,2019-03-17,8,0,8,103,0,56,22,0,18,133,0,82,0,811,419,1,1,23,112,13,11,0,0,28,33,0,54,1,0,5,9,11,14,19,6,36.3,1018.6,10.0,13.2,0.0,0,37.129399870045482
2019,3,18,2,2019-03-18,10,0,10,140,0,93,24,0,24,174,0,127,0,1110,575,1,1,24,148,6,11,3,1,41,63,4,76,4,0,13,7,17,11,21,14,34.5,1023.1,10.0,10.8,0.0,0,36.390168801381336
2019,3,19,3,2019-03-19,13,0,13,124,0,76,32,0,32,169,0,121,0,1086,565,5,0,27,161,12,8,0,0,54,58,7,83,3,0,12,16,13,6,27,9,35.2,1027.5,10.0,8.2,0.0,0,35.468824845679009
2019,3,20,4,2019-03-20,11,0,11,112,0,81,36,0,35,159,0,126,0,1103,584,6,0,32,163,6,7,0,0,45,66,3,57,3,0,10,9,14,6,28,12,36.9,1029.5,10.0,6.7,0.0,0,35.563570525229061
2019,3,21,5,2019-03-21,11,0,11,100,0,72,51,0,49,162,0,131,0,1183,624,2,0,18,187,10,5,9,0,39,58,5,97,2,0,8,9,9,5,27,8,40.7,1023.0,10.0,12.7,0.0,0,32.88776851851852
2019,3,22,6,2019-03-22,5,0,5,134,0,94,46,1,45,185,1,143,1,1374,718,1,0,35,197,12,9,14,2,52,80,5,92,2,0,15,15,18,15,31,10,42.3,997.6,6.9,15.0,0.75,0,32.144617798353906
2019,3,23,7,2019-03-23,4,0,4,124,0,82,25,0,24,153,0,110,0,1035,530,4,0,28,157,8,12,1,1,42,53,1,70,2,0,6,12,12,13,23,7,39.3,999.3,9.0,21.7,0.0,0,35.722250514403292
2019,3,24,1,2019-03-24,6,0,6,136,1,85,13,0,12,155,1,103,1,919,466,3,1,26,154,5,16,2,0,30,53,0,44,3,0,10,8,13,9,21,4,39.1,1016.9,10.0,15.5,0.0,0,34.98776517489712
2019,3,25,2,2019-03-25,8,0,8,94,0,65,24,0,23,126,0,96,0,994,526,5,1,22,155,9,5,5,0,39,44,4,68,7,0,4,7,15,6,21,8,42.5,1016.8,9.8,11.0,0.0,0,33.410180298353907
2019,3,26,3,2019-03-26,10,0,10,136,0,87,33,0,33,179,0,130,0,1169,610,3,1,35,154,4,11,0,0,47,63,8,83,2,0,12,12,11,3,24,14,36.9,1021.3,10.0,10.8,0.0,0,31.911258744855967
2019,3,27,4,2019-03-27,9,0,9,109,0,73,20,0,20,138,0,101,0,1086,562,4,0,25,140,3,7,3,1,34,73,6,77,3,0,12,7,16,12,22,15,34.4,1030.9,10.0,10.7,0.0,0,34.948902216023555
2019,3,28,5,2019-03-28,11,0,11,135,0,91,29,0,29,175,0,129,0,1235,644,2,1,25,174,11,11,2,2,65,64,6,91,2,0,10,8,8,5,37,10,36.3,1031.6,10.0,9.1,0.0,0,34.425206607304169
2019,3,29,6,2019-03-29,20,0,20,126,0,84,19,0,18,165,0,122,0,1106,562,5,1,30,147,9,10,1,2,50,63,10,78,1,0,9,8,14,9,37,9,44.4,1022.1,10.0,11.7,0.0,0,34.379763888888888
2019,3,30,7,2019-03-30,9,0,9,127,1,79,20,1,21,156,2,108,2,1020,516,2,0,22,140,5,17,4,1,35,69,2,52,4,0,7,9,11,11,20,11,46.1,1020.5,9.4,7.7,0.0,0,34.968128624748779
2019,3,31,1,2019-03-31,9,0,9,96,0,59,18,0,17,123,0,85,0,876,450,3,2,22,139,8,25,3,1,34,41,2,49,3,0,10,11,10,4,19,4,49.2,1011.3,8.6,14.7,0.0,0,36.278439024390245
2019,4,1,2,2019-04-01,8,0,8,116,0,76,29,0,28,153,0,111,0,1172,602,1,0,33,167,12,11,1,1,45,57,4,83,2,0,16,6,12,10,24,8,41.8,1014.7,10.0,15.2,0.07,0,35.093751286008228
2019,4,2,3,2019-04-02,9,0,9,130,1,79,20,0,20,159,1,108,1,1074,553,3,0,29,150,9,11,2,0,41,46,8,81,5,0,8,8,15,12,18,9,37.1,1029.6,10.0,8.7,0.0,0,34.990202988953868
2019,4,3,4,2019-04-03,13,0,13,105,0,75,28,1,27,146,1,114,1,1205,613,3,0,28,161,10,10,0,1,70,68,2,86,4,0,13,7,23,7,21,7,43.7,1013.4,6.6,21.6,2.28,0,34.492175861175859
2019,4,4,5,2019-04-04,7,1,8,157,0,105,36,1,37,200,2,148,2,1262,660,5,1,29,199,10,10,1,1,54,71,7,93,2,0,14,13,11,7,21,9,44.5,1023.7,9.8,16.5,0.19,0,32.950876449771393
2019,4,5,6,2019-04-05,13,0,13,128,0,89,39,0,38,180,0,139,0,1365,701,5,0,36,201,17,9,14,2,68,64,5,90,2,0,16,12,18,12,28,5,39.4,1031.0,10.0,10.7,0.0,0,31.751194701646089
2019,4,6,7,2019-04-06,19,0,19,166,0,92,23,1,22,208,1,133,1,1157,587,2,0,32,160,7,16,6,2,43,64,6,68,5,1,10,14,12,15,30,9,46.3,1022.7,9.2,10.3,0.07,0,34.1264230749097
2019,4,7,1,2019-04-07,13,0,13,135,1,91,18,0,18,166,1,122,1,947,487,3,1,33,140,13,18,3,2,36,38,1,59,1,0,10,9,9,7,28,6,45.3,1023.5,10.0,7.4,0.01,0,34.735404835390945
2019,4,8,2,2019-04-08,14,0,14,124,0,79,19,0,19,157,0,112,0,1141,594,6,0,28,150,6,16,6,2,41,61,7,81,6,0,3,8,14,8,23,8,46.2,1016.8,5.9,8.4,0.0,1,32.711874228395061
2019,4,9,3,2019-04-09,14,0,12,78,1,57,36,0,35,128,1,102,1,1040,537,5,0,30,168,12,5,4,0,39,42,1,67,7,1,10,8,14,10,19,10,41.4,1006.5,9.4,12.7,0.19,0,33.01397350823045
2019,4,10,4,2019-04-10,11,0,11,152,0,101,30,0,29,193,0,141,0,1233,633,3,1,25,195,9,8,3,1,49,59,4,88,3,0,11,12,15,10,20,6,41.8,1007.6,9.3,10.4,0.1,0,32.80873934778667
2019,4,11,5,2019-04-11,13,0,13,110,2,74,21,0,21,144,2,108,2,1069,537,5,0,32,122,6,8,0,1,47,63,6,82,5,0,12,8,15,8,28,10,40.3,1021.0,10.0,10.8,0.0,0,33.435279063786005
2019,4,12,6,2019-04-12,14,0,14,163,0,104,37,0,37,214,0,155,0,1324,688,6,0,35,188,17,6,9,1,60,68,4,84,6,0,19,10,10,11,20,13,43.8,1027.0,10.0,8.4,0.0,0,31.512513374485597
2019,4,13,7,2019-04-13,16,0,16,135,0,88,23,0,21,174,0,125,0,1145,599,3,2,24,168,10,18,15,1,42,61,3,76,2,0,12,10,14,12,22,8,49.7,1020.8,5.2,12.6,0.0,1,33.725241388241386
2019,4,14,1,2019-04-14,12,0,12,98,1,53,16,0,16,126,1,81,1,902,456,4,0,21,139,5,18,2,1,33,35,0,59,2,0,5,2,11,13,21,1,50.8,1014.4,2.7,7.7,0.04,1,36.731540895061727
2019,4,15,2,2019-04-15,13,0,13,122,0,92,22,0,21,157,0,126,0,1273,657,3,0,29,173,6,7,10,0,46,74,7,86,1,0,10,14,16,4,30,11,52.0,997.1,2.1,15.1,0.03,1,32.359956897664212
2019,4,16,3,2019-04-16,12,0,12,99,1,72,32,1,33,143,2,117,2,1224,638,3,0,27,169,8,7,8,1,43,58,7,110,6,0,9,14,20,11,35,4,47.1,1007.6,10.0,18.3,0.58,0,32.968241769547326
2019,4,17,4,2019-04-17,15,1,15,121,1,79,25,1,25,161,3,118,3,1214,621,3,0,39,163,13,12,3,0,48,77,3,81,3,1,12,7,17,6,21,9,47.5,1019.3,10.0,10.1,0.0,0,33.7838376564718
2019,4,18,5,2019-04-18,8,0,8,110,0,75,20,0,20,138,0,102,0,1049,540,3,0,25,131,10,6,1,0,33,59,5,80,3,0,9,12,11,8,23,8,43.7,1023.9,9.6,12.1,0.0,0,33.092641975308645
2019,4,19,6,2019-04-19,16,0,16,146,0,88,20,0,20,182,0,124,0,1090,551,3,0,26,164,9,11,4,2,44,62,6,68,2,0,13,6,14,6,14,5,53.7,1014.1,4.8,16.7,0.0,1,35.623195767195767
2019,4,20,7,2019-04-20,12,0,12,113,0,78,14,1,15,139,1,101,1,900,456,1,2,25,127,8,14,4,0,35,43,2,64,1,0,4,11,13,9,20,3,54.5,1013.8,2.9,17.7,0.0,1,36.576012345679011
2019,4,21,1,2019-04-21,13,0,13,106,0,72,18,0,16,137,0,101,0,779,398,2,1,21,86,12,9,1,4,33,27,1,49,6,1,8,8,6,11,18,5,52.2,1018.4,2.3,11.6,0.51,1,37.30778215020576
2019,4,22,2,2019-04-22,8,0,8,109,0,72,15,0,15,132,0,93,0,1007,522,1,0,20,140,12,6,17,2,36,56,3,63,3,0,5,8,16,5,23,6,52.1,1017.3,2.3,7.3,0.03,1,33.99132384856523
2019,4,23,3,2019-04-23,20,0,20,125,1,80,27,0,27,172,1,126,1,1151,592,5,0,33,172,15,12,1,0,40,54,3,77,1,0,18,6,17,7,21,9,48.8,1012.2,6.3,11.4,0.28,1,35.2936753698093
2019,4,24,4,2019-04-24,17,0,17,156,0,87,29,1,30,202,1,134,1,991,515,2,2,25,135,11,7,3,1,37,58,7,63,9,0,9,10,14,12,30,11,51.5,1007.2,8.0,9.8,0.03,0,33.207924931643049
2019,4,25,5,2019-04-25,15,0,15,82,0,62,20,0,19,117,0,95,0,992,518,1,0,29,155,9,13,3,0,34,53,4,61,3,0,11,9,16,8,23,7,47.7,1013.3,9.9,5.6,0.02,0,30.567894179894179
2019,4,26,6,2019-04-26,4,0,4,110,0,69,29,0,27,143,0,98,0,947,500,0,2,22,130,13,13,16,1,43,44,1,50,3,0,6,14,10,11,16,5,46.8,1011.9,7.0,13.9,0.0,1,33.350763117283947
2019,4,27,7,2019-04-27,11,1,12,156,0,95,25,1,24,192,2,130,2,1023,526,3,0,19,124,13,26,14,1,46,49,4,70,4,0,8,11,13,9,29,9,52.9,998.5,6.6,19.3,1.04,1,37.069326565143825
2019,4,28,1,2019-04-28,14,0,14,72,0,53,16,0,16,102,0,83,0,768,395,3,0,11,118,7,10,0,1,25,34,2,52,6,1,5,8,7,13,22,4,46.9,1013.8,9.4,8.8,0.14,0,38.0937338531514
2019,4,29,2,2019-04-29,14,0,14,116,0,76,29,0,29,159,0,119,0,1108,565,2,1,31,140,15,8,0,1,44,55,1,74,4,1,13,12,11,14,24,7,47.8,1025.4,9.8,10.9,0.24,0,35.737496967350623
2019,4,30,3,2019-04-30,15,0,15,140,0,82,31,0,31,186,0,128,0,1122,587,0,1,25,179,11,5,4,0,51,73,6,73,4,0,9,5,13,9,18,5,45.6,1024.6,8.3,7.6,0.31,0,33.964444444444446
2019,5,1,4,2019-05-01,11,0,11,118,0,84,35,1,36,164,1,130,1,1143,599,4,0,33,173,10,11,1,2,35,59,5,83,4,0,10,11,12,11,28,6,46.9,1030.0,10.0,4.7,0.0,0,33.853158601109818
2019,5,2,5,2019-05-02,12,0,12,134,0,90,39,1,37,185,1,138,1,1287,668,3,2,31,205,7,13,5,3,59,60,7,85,5,0,8,10,13,13,25,8,49.4,1022.4,8.2,10.6,0.01,1,33.939020965930361
