year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,total_motorist_injured,total_motorist_killed,total_pedestrians_injured,total_pedestrians_killed,total_persons_injured,total_persons_killed,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,dewp_c,slp_c,visib_c,wdsp_c,mxpsd_c,gust_c,max_c,min_c,prcp_c,sndp_c,fog_c
2014,9,16,3,2014-09-16,15,0,112,1,26,0,153,1,1224,613,1,1,23,98,9,100,12,1,32,0,10,0,0,11,2,7,23,0,27,16,61.2,50.8,1017.0,10.0,6.5,9.9,,66.9,46.9,0.0,,0
2014,9,17,4,2014-09-17,21,0,92,0,45,1,158,1,1308,658,3,0,21,102,11,85,2,0,37,0,5,1,0,9,1,8,19,1,41,21,61.9,54.4,1015.5,9.8,4.6,13.0,,70.0,51.1,0.0,,0
2014,9,18,5,2014-09-18,16,0,133,2,28,1,177,3,1288,650,3,0,33,102,13,107,1,4,31,2,1,3,0,10,2,4,27,0,40,8,61.1,47.4,1014.7,10.0,5.0,11.1,15.0,72.0,48.0,0.0,,0
2014,9,19,6,2014-09-19,15,0,111,0,17,0,143,0,1319,648,2,1,20,109,8,100,1,2,38,2,10,2,0,11,0,6,27,2,26,18,57.2,42.7,1024.1,10.0,12.5,19.0,26.0,72.0,46.0,0.0,,0
2014,9,20,7,2014-09-20,26,0,107,0,26,0,159,0,1165,594,6,1,17,96,10,104,3,2,26,0,3,1,0,6,0,15,22,1,30,16,57.0,47.3,1027.2,10.0,7.7,12.0,,68.0,44.1,0.0,,0
2014,9,21,1,2014-09-21,15,0,136,1,15,0,166,1,1018,515,4,0,15,77,9,77,10,0,19,0,3,1,0,9,1,12,22,0,24,7,66.1,63.2,1015.7,8.1,8.1,13.0,17.1,71.6,62.1,0.0,,0
2014,9,22,2,2014-09-22,28,0,111,1,37,0,176,1,1323,662,1,1,26,101,6,86,1,0,50,0,3,0,1,8,1,8,20,1,54,16,67.9,61.5,1007.0,8.2,12.3,22.9,27.0,72.0,61.0,0.11,,1
2014,9,23,3,2014-09-23,11,0,94,2,30,0,135,2,1169,592,2,1,27,92,6,66,2,0,30,0,11,3,0,8,2,10,21,2,53,20,59.0,42.3,1022.8,10.0,9.3,15.9,22.9,72.0,53.1,0.01,,0
2014,9,24,4,2014-09-24,16,0,61,0,29,0,106,0,1129,566,3,1,21,86,13,89,0,3,30,0,5,0,0,8,0,10,19,2,31,17,58.9,51.3,1033.3,10.0,6.7,15.0,21.0,68.0,48.9,0.0,,0
2014,9,25,5,2014-09-25,7,0,83,0,18,2,108,2,984,491,2,0,20,70,8,71,16,2,18,2,4,0,0,6,0,13,9,1,43,13,59.7,55.3,1031.0,8.6,8.9,15.0,21.0,68.0,48.9,0.0,,0
2014,9,26,6,2014-09-26,15,0,128,0,32,0,175,0,1273,643,2,0,18,97,15,116,3,3,41,0,7,3,0,7,0,9,25,1,37,17,63.1,59.1,1020.5,7.9,15.8,20.0,27.0,69.1,57.9,1.99,,0
2014,9,27,7,2014-09-27,17,0,133,0,25,0,175,0,1221,600,4,0,33,92,13,79,1,1,37,0,6,3,0,12,1,12,20,0,31,14,63.5,55.3,1020.7,9.9,6.2,9.9,,75.9,53.1,0.01,,0
2014,9,28,1,2014-09-28,11,0,115,1,18,2,144,3,1018,512,2,0,13,96,7,81,1,5,30,0,2,0,0,13,1,11,24,2,24,19,63.3,58.5,1020.5,9.9,4.4,9.9,,75.9,53.1,0.0,,0
2014,9,29,2,2014-09-29,19,0,76,0,28,0,123,0,1115,566,3,1,13,87,7,81,1,2,32,1,7,2,0,8,3,4,18,2,32,11,65.9,63.2,1015.5,9.2,6.7,11.1,,73.0,53.1,0.02,,0
2014,9,30,3,2014-09-30,19,0,96,0,32,1,147,1,1143,589,4,0,21,92,6,85,8,2,30,0,11,0,0,8,1,7,13,1,48,17,63.3,61.3,1014.7,6.7,7.0,18.1,,72.0,62.1,0.02,,0
2014,10,1,4,2014-10-01,11,0,89,0,33,1,133,1,1106,559,2,0,19,87,6,76,7,1,30,2,7,1,0,5,1,8,23,3,36,9,62.4,60.6,1014.5,7.1,13.2,15.9,20.0,63.0,60.8,0.24,,0
2014,10,2,5,2014-10-02,10,0,84,0,21,0,115,0,1120,558,3,0,24,87,5,92,1,0,37,0,2,0,0,8,2,8,20,2,35,10,59.9,56.3,1016.6,9.4,17.6,22.0,28.9,61.0,57.2,1.08,,0
2014,10,3,6,2014-10-03,18,0,165,0,47,1,230,1,1434,719,2,1,24,117,16,103,5,2,39,0,7,2,0,6,0,10,21,1,30,13,58.5,54.0,1016.5,9.2,13.1,18.1,24.1,61.0,57.0,0.01,,0
2014,10,4,7,2014-10-04,11,0,111,0,35,0,157,0,1054,531,4,0,10,74,13,66,13,1,25,1,1,2,0,5,0,13,12,1,20,12,59.4,57.3,1007.1,6.8,5.7,11.1,22.0,64.0,57.0,0.02,,1
2014,10,5,1,2014-10-05,12,0,119,0,19,0,150,0,1019,505,2,0,13,92,8,86,1,1,25,0,1,0,0,4,0,7,22,0,25,9,59.6,50.4,1006.5,9.6,11.0,17.1,25.1,64.9,51.1,0.08,,0
2014,10,6,2,2014-10-06,18,0,99,0,35,1,152,1,1270,639,2,0,22,107,14,95,4,4,37,3,5,0,0,6,0,7,30,2,36,22,55.7,42.6,1018.6,10.0,6.9,13.0,,64.0,45.0,0.0,,0
2014,10,7,3,2014-10-07,18,0,135,1,31,0,184,1,1220,620,0,0,20,97,7,84,2,1,31,0,6,0,0,7,2,9,15,0,32,11,63.0,57.0,1021.1,10.0,11.5,14.0,19.0,69.1,45.0,0.0,,0
2014,10,8,4,2014-10-08,21,1,98,0,31,0,150,1,1278,639,2,1,22,127,9,93,5,2,41,1,8,0,0,7,2,9,19,2,29,22,65.2,60.4,1012.5,9.4,12.3,31.1,44.1,70.0,60.1,0.07,,1
2014,10,9,5,2014-10-09,17,0,78,0,26,0,121,0,971,499,1,1,21,92,9,68,4,2,23,0,4,0,0,7,1,6,17,3,28,9,60.8,45.9,1013.8,9.7,12.6,21.0,26.0,70.0,48.9,0.39,,0
2014,10,10,6,2014-10-10,16,0,91,0,23,1,130,1,1101,541,2,0,18,103,10,86,3,2,29,0,4,2,0,11,1,4,18,0,32,10,59.0,44.0,1017.8,10.0,8.9,15.9,17.1,66.0,48.9,0.0,,0
2014,10,11,7,2014-10-11,9,0,150,0,22,0,181,0,1086,546,1,0,16,90,1,86,12,3,31,1,2,0,0,9,3,18,19,2,27,12,52.9,48.1,1019.0,8.1,8.1,17.1,20.0,62.1,50.0,0.15,,0
2014,10,12,1,2014-10-12,11,0,128,1,22,0,161,1,956,473,3,1,12,73,7,83,1,6,27,0,3,0,1,11,2,8,21,2,28,9,53.3,43.7,1022.4,10.0,9.2,14.0,21.0,59.0,44.1,0.78,,0
2014,10,13,2,2014-10-13,12,0,93,0,33,0,138,0,893,451,3,0,20,79,11,67,6,1,26,0,5,0,0,11,2,6,16,1,31,15,50.9,43.2,1027.7,10.0,4.2,9.9,,62.1,39.0,0.0,,0
2014,10,14,3,2014-10-14,24,0,117,0,38,1,179,1,1369,697,8,0,29,119,12,86,6,1,36,0,5,1,0,9,3,17,28,1,28,14,63.2,58.4,1025.4,10.0,8.2,9.9,,66.9,59.0,0.0,,0
2014,10,15,4,2014-10-15,10,0,101,0,32,0,143,0,1123,575,1,0,21,94,16,75,12,2,25,0,2,0,0,7,1,12,30,0,31,13,64.9,62.1,1021.0,9.9,9.5,12.0,,70.0,61.0,0.01,,0
2014,10,16,5,2014-10-16,13,0,130,0,32,0,175,0,1185,602,2,0,20,83,11,77,16,5,36,0,3,2,0,12,1,9,11,1,36,13,65.0,63.4,1013.5,6.6,12.0,17.1,27.0,68.0,62.6,0.05,,0
2014,10,17,6,2014-10-17,21,0,112,2,29,1,162,3,1297,648,3,0,30,87,19,92,4,3,34,1,1,0,0,9,0,16,25,0,21,16,63.2,59.7,1006.5,7.9,9.7,17.1,19.0,70.0,60.1,1.04,,0
2014,10,18,7,2014-10-18,21,0,117,0,29,0,167,0,981,494,7,1,19,79,10,52,1,2,21,0,1,0,0,13,1,11,14,1,20,12,62.7,58.8,1003.7,9.0,7.5,12.0,,68.0,59.0,0.02,,0
2014,10,19,1,2014-10-19,16,0,120,0,24,0,160,0,965,483,0,0,19,88,9,78,2,5,28,1,2,0,0,7,0,14,16,1,18,7,56.0,45.2,1005.8,10.0,10.7,20.0,24.1,68.0,51.1,0.01,,0
2014,10,20,2,2014-10-20,11,0,95,0,30,1,136,1,1171,591,1,0,19,82,17,99,1,0,47,0,7,0,0,7,1,6,20,0,28,14,49.0,32.4,1016.2,10.0,11.8,18.1,27.0,59.0,41.0,0.0,,0
2014,10,21,3,2014-10-21,16,0,74,0,42,0,132,0,1191,607,2,3,34,102,9,76,3,2,31,0,6,2,0,11,0,11,12,1,31,20,57.7,52.3,1015.5,9.3,10.5,15.9,21.0,60.8,53.1,0.0,,0
2014,10,22,4,2014-10-22,15,0,110,0,66,0,191,0,1384,708,2,0,21,108,11,93,27,0,45,0,9,1,0,11,2,15,18,1,38,15,57.0,55.4,1010.3,6.1,12.8,21.0,28.9,60.8,51.8,0.23,,0
2014,10,23,5,2014-10-23,11,0,104,0,36,1,151,1,1248,639,1,0,23,92,2,88,14,1,30,2,5,0,0,11,5,11,23,1,41,16,59.5,57.0,1000.4,8.7,10.7,18.1,25.1,64.0,51.1,0.1,,0
2014,10,24,6,2014-10-24,13,0,112,0,31,1,156,1,1348,669,5,0,25,106,11,84,2,1,26,0,4,0,0,6,1,8,11,1,36,14,54.3,51.1,1003.1,7.6,15.7,21.0,29.9,64.0,51.1,0.16,,0
2014,10,25,7,2014-10-25,8,0,106,0,25,0,139,0,1031,515,2,0,12,77,8,71,3,3,19,0,4,1,0,13,0,6,11,0,15,11,54.7,45.9,1006.0,10.0,10.7,19.0,22.9,62.1,45.0,0.0,,0
2014,10,26,1,2014-10-26,10,0,103,0,21,2,134,2,1040,515,1,0,15,69,13,78,5,4,39,0,3,1,0,8,3,14,16,4,16,14,57.6,45.4,999.7,10.0,13.1,18.1,28.9,62.1,45.0,0.04,,0
2014,10,27,2,2014-10-27,7,0,132,0,45,0,184,0,1268,642,2,0,19,110,19,79,1,0,32,0,9,1,0,6,4,9,24,1,29,16,54.1,40.5,1010.0,10.0,12.0,17.1,24.1,61.0,48.9,0.0,,0
2014,10,28,3,2014-10-28,18,0,74,0,22,0,114,0,1125,571,1,0,17,105,9,77,3,0,24,1,12,0,0,8,2,2,13,0,21,6,54.3,48.0,1017.5,9.9,6.1,9.9,,64.9,39.9,0.0,,0
2014,10,29,4,2014-10-29,8,0,102,0,34,2,144,2,1096,556,1,0,19,98,7,80,1,1,32,0,9,3,0,7,3,5,23,0,40,8,61.9,59.0,1013.1,8.0,9.8,14.0,,66.0,57.9,0.0,,0
2014,10,30,5,2014-10-30,10,0,74,0,32,2,116,2,1255,626,7,0,19,95,5,81,1,0,29,0,11,0,0,11,0,10,20,0,43,13,56.1,45.0,1012.9,9.4,8.9,15.9,22.9,66.0,51.1,0.0,,0
2014,10,31,6,2014-10-31,14,0,95,0,33,0,142,0,1326,668,2,0,29,107,8,109,1,2,33,0,5,1,0,10,3,11,25,1,41,15,51.3,43.6,1014.8,10.0,7.9,15.0,21.0,61.0,42.1,0.0,,0
2014,11,1,7,2014-11-01,8,0,137,0,57,1,202,1,1281,656,1,1,15,96,10,80,29,3,38,1,3,1,0,11,2,13,13,1,29,16,53.0,46.9,1009.0,8.8,18.8,28.9,41.0,57.9,42.1,0.08,,0
2014,11,2,1,2014-11-02,7,0,99,0,30,0,136,0,1031,532,5,0,20,63,8,64,9,2,27,1,1,0,1,8,0,9,14,0,31,14,43.5,38.4,1001.3,6.3,32.8,39.0,55.0,55.0,37.0,1.15,,0
2014,11,3,2,2014-11-03,14,0,117,3,26,0,157,3,1237,625,3,0,16,101,10,88,2,3,40,1,6,0,0,8,0,3,33,0,34,18,44.6,20.6,1012.6,10.0,18.9,25.1,35.9,52.0,37.0,0.66,,0
2014,11,4,3,2014-11-04,13,0,81,1,33,1,127,2,1055,538,5,0,15,99,15,87,1,0,38,0,2,0,0,2,3,10,23,0,37,11,52.7,37.7,1019.4,10.0,6.9,15.0,22.0,61.0,37.9,0.0,,0
2014,11,5,4,2014-11-05,12,0,115,0,23,1,150,1,1115,554,3,2,21,87,4,82,1,1,25,0,6,0,0,5,1,6,22,1,35,14,57.7,52.4,1018.3,9.3,11.1,15.0,,62.1,54.0,0.0,,0
2014,11,6,5,2014-11-06,6,0,94,1,53,0,153,1,1267,652,3,0,19,80,6,84,21,2,48,1,3,0,0,10,1,11,21,0,33,6,53.6,48.7,1015.8,9.4,5.6,15.0,21.0,63.0,50.0,0.02,,0
2014,11,7,6,2014-11-07,18,0,109,0,44,0,171,0,1268,641,4,0,15,109,5,96,0,1,39,0,6,0,0,7,0,11,35,1,32,14,52.5,46.7,999.0,7.9,11.7,21.0,29.9,59.0,46.0,0.85,,0
2014,11,8,7,2014-11-08,9,0,87,0,36,2,132,2,1074,543,1,0,16,87,12,86,0,6,25,0,2,0,0,5,3,11,24,1,20,9,43.9,29.7,1012.0,10.0,13.9,20.0,32.1,55.0,37.0,0.03,,0
2014,11,9,1,2014-11-09,5,0,77,0,19,1,101,1,856,419,4,0,11,68,7,70,0,5,19,0,0,0,0,10,1,4,10,2,22,9,53.2,42.7,1014.0,10.0,9.1,17.1,24.1,59.0,37.0,0.0,,0
2014,11,10,2,2014-11-10,13,0,88,0,35,0,136,0,1104,560,2,0,22,92,6,83,1,1,32,1,5,0,0,12,1,5,20,0,26,17,48.2,42.2,1019.2,9.6,4.0,7.0,,59.0,39.0,0.0,,0
2014,11,11,3,2014-11-11,15,0,87,0,21,0,123,0,985,493,0,4,22,93,4,67,4,0,16,0,2,0,0,3,4,9,15,1,37,7,51.0,47.2,1020.7,9.5,8.2,12.0,,59.0,39.0,0.0,,1
2014,11,12,4,2014-11-12,15,0,122,0,24,1,161,1,1080,546,3,0,19,100,10,75,2,1,28,0,3,0,0,6,0,9,8,0,34,9,56.5,53.5,1012.9,6.0,5.2,11.1,,68.0,45.0,0.0,,1
2014,11,13,5,2014-11-13,11,0,102,2,46,1,159,3,1352,696,3,1,24,102,7,107,16,2,39,1,8,1,0,12,2,15,15,0,46,7,49.8,41.1,1015.5,8.6,8.4,,,68.0,45.0,0.0,,1
2014,11,14,6,2014-11-14,14,0,116,0,35,0,165,0,1300,654,1,1,21,108,8,100,6,1,39,0,5,1,0,10,1,17,29,0,47,23,43.7,34.9,1012.3,9.7,11.1,18.1,25.1,53.1,39.9,0.22,,0
2014,11,15,7,2014-11-15,10,0,102,0,30,1,142,1,1046,529,3,0,16,84,9,70,0,2,35,1,0,1,0,8,1,12,20,2,34,19,37.0,20.6,1021.7,10.0,10.7,15.9,21.0,48.0,32.0,0.05,,0
2014,11,16,1,2014-11-16,5,0,90,0,19,0,114,0,870,429,0,1,8,70,6,53,1,1,28,0,0,2,0,6,1,17,18,1,21,8,38.1,26.0,1027.1,10.0,5.6,15.9,22.0,50.0,23.0,0.0,,0
2014,11,17,2,2014-11-17,11,0,98,0,58,1,167,1,1300,666,1,0,28,87,11,90,39,0,49,0,9,0,0,13,2,10,23,2,46,11,52.1,48.9,1014.6,6.5,9.5,24.1,35.0,61.0,45.0,0.09,,0
2014,11,18,3,2014-11-18,5,0,97,0,47,0,149,0,1395,712,5,2,19,95,5,95,13,0,43,0,6,0,0,15,1,9,27,1,60,12,48.9,39.6,1004.5,7.8,17.1,26.0,38.1,63.0,34.0,2.91,,0
2014,11,19,4,2014-11-19,5,0,112,1,24,0,141,1,1255,633,4,1,23,105,7,83,6,2,40,0,5,1,0,7,0,6,16,0,51,16,33.6,14.6,1018.3,10.0,14.4,19.0,25.1,39.0,30.0,0.02,,0
2014,11,20,5,2014-11-20,9,0,70,1,34,1,113,2,1273,635,3,1,16,89,6,93,1,0,37,0,2,0,0,5,3,16,19,5,38,11,45.7,32.6,1014.0,9.8,16.1,22.9,31.1,53.1,28.9,0.03,,0
2014,11,21,6,2014-11-21,6,0,115,0,41,0,162,0,1329,677,2,0,24,95,9,115,5,2,33,1,6,2,1,6,0,8,20,0,44,22,36.8,15.4,1017.4,10.0,15.8,22.0,35.9,53.1,32.0,0.0,,0
2014,11,22,7,2014-11-22,8,0,128,0,34,0,170,0,1024,512,1,0,17,81,6,73,4,0,18,1,3,1,0,11,2,14,15,1,22,12,37.1,19.7,1028.3,10.0,15.9,28.0,34.0,48.0,28.0,0.0,,0
2014,11,23,1,2014-11-23,6,0,105,0,18,0,129,0,859,425,3,1,12,76,12,70,3,3,19,0,0,0,0,6,1,12,11,1,30,13,52.6,41.5,1021.4,8.9,18.3,26.0,35.0,57.9,48.0,0.0,,0
2014,11,24,2,2014-11-24,7,1,107,1,41,1,155,3,1425,722,4,0,29,105,11,106,18,1,36,1,8,0,0,5,0,11,21,0,62,23,54.8,52.5,1014.5,4.5,15.5,27.0,34.0,61.0,46.9,0.0,,0
2014,11,25,3,2014-11-25,14,1,85,0,26,0,125,1,1199,599,2,1,19,82,10,106,2,0,25,0,7,0,0,7,1,10,25,2,45,9,56.7,53.5,1014.0,3.6,11.2,19.0,26.0,61.0,50.0,0.26,,1
2014,11,26,4,2014-11-26,12,0,87,0,86,0,185,0,1398,742,1,0,28,106,14,94,32,1,49,0,6,1,0,12,1,11,21,3,40,12,48.0,41.1,1018.0,6.7,11.9,32.1,46.0,59.0,44.1,0.01,,0
2014,11,27,5,2014-11-27,7,0,104,0,16,0,127,0,757,378,1,0,7,54,7,68,7,3,21,0,2,1,0,9,4,11,5,0,28,14,41.8,36.7,1008.0,8.6,13.8,27.0,39.0,48.2,37.4,1.86,,0
2014,11,28,6,2014-11-28,5,0,73,0,39,0,117,0,875,444,2,2,17,59,8,59,5,0,17,0,1,0,0,8,0,7,16,0,24,15,37.0,30.9,1015.6,9.3,12.6,22.0,29.9,46.0,34.0,0.05,,0
2014,11,29,7,2014-11-29,4,0,74,1,15,0,93,1,789,394,2,0,17,59,9,47,1,1,16,0,1,1,0,5,2,7,10,1,21,8,30.9,16.8,1025.3,10.0,6.6,14.0,,39.0,25.0,0.0,,0
2014,11,30,1,2014-11-30,6,0,65,1,10,0,81,1,762,377,0,0,11,65,10,52,0,1,12,0,0,1,0,5,1,5,8,1,21,9,46.1,38.6,1024.0,9.9,9.8,15.0,,55.9,24.1,0.0,,0
2014,12,1,2,2014-12-01,7,0,90,0,47,0,144,0,1266,644,8,1,19,103,4,96,7,1,44,0,12,0,0,7,1,13,30,1,55,14,53.2,49.0,1019.8,7.4,9.8,14.0,,57.0,39.9,0.0,,0
2014,12,2,3,2014-12-02,7,0,77,0,51,1,135,1,1184,611,5,1,23,89,12,106,13,0,41,0,2,0,0,1,3,10,24,0,39,11,42.5,32.4,1033.2,9.9,14.9,19.0,27.0,57.0,39.0,0.09,,0
2014,12,3,4,2014-12-03,5,0,82,0,41,1,128,1,1130,569,1,1,17,77,5,73,22,2,29,0,4,0,0,6,2,16,25,1,49,18,51.2,48.4,1022.8,6.1,14.5,20.0,26.0,55.0,39.0,0.22,,0
2014,12,4,5,2014-12-04,4,0,122,0,35,0,161,0,1205,606,2,0,19,97,16,86,2,2,34,0,6,0,0,9,1,10,35,2,48,15,43.1,28.0,1025.4,9.9,11.5,22.0,31.1,55.0,37.0,0.01,,0
2014,12,5,6,2014-12-05,8,0,97,0,79,1,184,1,1285,673,2,1,22,86,7,86,15,1,53,0,4,1,0,7,0,8,21,1,35,23,39.3,27.7,1034.8,9.8,9.3,14.0,22.9,46.0,32.0,0.0,,0
2014,12,6,7,2014-12-06,7,0,90,0,68,0,165,0,1215,628,3,1,15,94,8,75,27,5,43,0,1,1,0,7,1,11,18,0,27,11,48.9,45.2,1026.7,6.8,9.8,18.1,25.1,54.0,32.0,0.13,,0
2014,12,7,1,2014-12-07,7,0,103,0,26,1,136,1,983,493,4,0,15,84,6,59,13,0,24,1,1,0,0,8,2,11,16,0,30,16,41.9,34.0,1027.0,8.0,25.0,35.0,46.0,54.0,35.1,1.96,,0
2014,12,8,2,2014-12-08,6,0,84,0,24,0,114,0,1153,579,0,0,25,88,9,91,5,2,18,1,5,0,0,6,2,9,28,0,55,15,35.4,24.7,1035.8,10.0,19.6,29.9,39.0,45.0,32.0,0.67,,0
2014,12,9,3,2014-12-09,3,0,87,0,64,1,154,1,1245,645,4,0,20,81,4,71,36,1,45,0,3,1,0,9,1,9,26,4,42,14,48.7,45.1,1019.3,5.8,19.6,28.0,41.0,57.0,32.0,0.03,,0
2014,12,10,4,2014-12-10,8,0,80,0,77,0,165,0,1244,649,3,0,24,106,7,91,15,0,51,0,5,0,0,9,3,12,29,1,55,14,47.9,44.8,999.6,8.4,8.6,15.9,,57.0,44.1,2.11,,0
2014,12,11,5,2014-12-11,9,0,107,0,35,0,151,0,1333,669,0,0,31,101,7,77,5,1,35,1,8,2,0,11,2,12,29,2,51,15,40.8,33.7,1003.0,9.5,19.3,26.0,33.0,48.9,37.9,0.05,,0
2014,12,12,6,2014-12-12,7,0,104,0,37,0,148,0,1373,687,0,1,23,119,9,115,4,1,39,1,4,3,0,6,0,7,33,1,54,22,37.0,27.8,1010.7,10.0,8.2,14.0,19.0,42.1,33.1,0.04,,0
2014,12,13,7,2014-12-13,3,0,93,1,42,0,138,1,1164,594,5,0,21,91,13,94,0,2,33,1,2,1,1,6,0,11,25,0,40,15,36.9,27.7,1009.8,9.9,9.8,14.0,20.0,39.9,33.1,0.0,,0
2014,12,14,1,2014-12-14,4,0,105,0,21,1,130,1,892,439,0,1,6,71,7,73,1,3,17,3,0,0,0,5,1,8,14,1,30,11,39.0,30.1,1008.6,10.0,10.9,15.9,,42.8,36.0,0.0,,0
2014,12,15,2,2014-12-15,6,0,108,0,52,0,166,0,1419,720,1,1,18,119,15,101,1,2,42,0,13,3,0,11,2,9,35,1,48,22,37.8,31.6,1014.5,9.9,5.8,11.1,,44.6,32.0,0.0,,0
2014,12,16,3,2014-12-16,12,0,89,0,69,1,170,1,1233,645,2,1,26,114,14,86,17,0,43,0,6,0,0,13,1,9,17,1,28,14,44.0,37.0,1019.7,9.6,4.2,8.0,,48.0,33.1,0.0,,0
2014,12,17,4,2014-12-17,12,0,83,0,44,1,139,1,1088,555,3,0,16,74,2,87,4,1,39,0,3,1,0,9,1,5,22,0,30,15,48.6,45.7,1009.7,8.0,8.8,15.0,22.9,52.0,41.0,0.1,,1
2014,12,18,5,2014-12-18,3,0,83,0,35,0,121,0,1222,621,3,1,37,103,8,95,1,2,24,1,1,0,0,10,0,7,23,1,47,14,42.4,32.2,1008.0,10.0,14.1,19.0,28.9,52.0,39.0,0.0,,0
2014,12,19,6,2014-12-19,4,0,118,0,35,0,157,0,1300,652,3,1,17,99,7,102,3,1,29,0,5,1,0,12,3,7,18,1,45,16,37.3,26.2,1012.9,10.0,9.6,15.9,,46.0,34.0,0.0,,0
2014,12,20,7,2014-12-20,2,0,83,0,28,0,113,0,984,505,2,0,13,70,6,59,3,0,30,0,3,0,0,7,1,6,14,2,24,7,38.2,30.8,1020.7,10.0,8.3,12.0,15.9,43.0,34.0,0.0,,0
2014,12,21,1,2014-12-21,5,0,69,0,13,0,87,0,818,409,0,0,16,45,9,57,0,2,28,1,0,0,0,5,4,11,13,1,33,2,41.4,34.0,1024.2,9.8,7.1,9.9,,46.0,36.0,0.06,,0
2014,12,22,2,2014-12-22,6,0,67,1,37,0,110,1,1125,566,1,0,19,89,13,111,10,0,41,0,11,0,0,7,0,11,28,5,47,13,42.9,37.4,1026.3,9.7,7.5,15.0,20.0,48.9,37.0,0.0,,0
2014,12,23,3,2014-12-23,8,0,100,0,62,1,170,1,1429,731,2,0,21,108,13,111,28,1,54,0,11,0,0,12,1,12,37,0,54,18,47.4,44.2,1022.0,6.6,11.1,15.0,22.0,51.1,37.0,0.03,,0
2014,12,24,4,2014-12-24,8,0,91,0,40,0,139,0,1016,519,1,2,14,75,5,58,25,0,29,1,4,1,0,15,1,7,15,1,30,11,50.7,49.2,1015.7,2.1,10.2,18.1,24.1,55.9,45.0,0.55,,1
2014,12,25,5,2014-12-25,2,0,75,0,15,0,92,0,605,303,2,0,7,40,6,28,5,1,16,0,0,0,0,7,0,10,10,1,15,10,53.1,49.3,1005.9,4.1,15.1,21.0,27.0,57.9,46.9,0.88,,1
2014,12,26,6,2014-12-26,5,0,56,0,25,0,86,0,887,446,1,0,18,60,3,74,0,1,24,0,5,0,0,6,0,10,15,0,27,8,44.8,33.5,1018.9,10.0,10.4,15.9,21.0,57.9,39.0,0.2,,0
2014,12,27,7,2014-12-27,8,0,90,0,26,0,124,0,795,404,0,1,19,74,7,56,0,0,21,0,1,0,0,6,1,2,11,1,16,13,43.7,36.4,1021.8,10.0,7.4,11.1,,51.1,37.9,0.0,,0
2014,12,28,1,2014-12-28,4,0,91,0,16,0,111,0,706,348,1,0,10,62,5,48,3,2,18,2,1,0,0,4,0,6,10,0,29,8,47.0,43.2,1014.0,9.5,10.7,15.9,22.0,51.1,37.9,0.01,,0
2014,12,29,2,2014-12-29,5,0,82,1,17,0,104,1,813,411,3,1,18,73,11,67,0,0,25,0,5,0,0,10,0,6,10,0,33,9,41.2,27.8,1017.9,9.9,8.4,12.0,18.1,51.1,36.0,0.01,,0
2014,12,30,3,2014-12-30,7,0,58,0,21,0,86,0,954,469,2,0,24,73,5,76,2,1,28,2,2,0,0,3,2,10,24,0,43,9,32.1,15.4,1024.3,10.0,11.9,15.9,25.1,44.1,27.0,0.0,,0
2014,12,31,4,2014-12-31,4,0,69,0,22,1,95,1,922,461,5,0,22,54,6,68,3,2,29,2,2,2,0,8,0,6,22,1,30,16,26.9,8.3,1025.3,9.9,7.5,12.0,,37.0,21.9,0.0,,0
2015,1,1,5,2015-01-01,1,0,113,1,16,0,130,1,816,395,1,1,6,56,3,55,2,3,22,1,1,0,0,9,2,16,11,1,22,10,31.8,15.1,1018.6,9.9,13.6,24.1,33.0,39.9,21.9,0.0,,0
2015,1,2,6,2015-01-02,4,0,69,0,20,0,93,0,865,442,2,1,14,68,5,58,1,3,25,1,4,1,0,7,0,5,22,2,27,6,40.4,21.5,1018.3,10.0,13.1,19.0,31.1,45.0,28.0,0.0,,0
2015,1,3,7,2015-01-03,1,0,84,0,52,1,137,1,865,456,1,0,12,85,6,60,20,3,24,0,1,1,0,2,3,10,14,1,26,10,34.5,19.8,1033.9,9.5,11.1,17.1,26.0,45.0,30.0,0.0,,0
2015,1,4,1,2015-01-04,4,0,76,0,29,1,109,1,747,381,1,0,10,51,7,40,16,0,20,0,1,0,0,7,0,16,11,0,17,4,48.6,46.9,1015.4,1.9,15.5,22.9,28.9,54.0,30.0,0.21,,1
2015,1,5,2,2015-01-05,8,0,97,1,39,1,144,2,983,498,2,0,14,71,6,74,9,1,39,0,7,1,0,8,3,3,13,0,33,13,44.0,32.1,1012.9,7.6,16.3,28.9,39.0,55.0,28.9,0.27,,0
2015,1,6,3,2015-01-06,2,0,113,0,27,0,142,0,1555,777,1,0,14,81,15,83,156,4,25,0,1,0,0,4,0,20,13,2,52,13,20.8,5.2,1025.2,8.8,10.3,21.0,31.1,28.0,19.0,0.0,,0
