date,avg_speed_all,avg_speed_i87,min_speed_all,min_speed_i87,max_speed_all,max_speed_i87
2021-10-29,30.9020330533567,0.0,0.0,0.0,79.53,0.0
2019-10-30,35.353609862655986,0.0,0.0,0.0,79.53,0.0
2020-11-07,34.570384379158561,0.0,0.0,0.0,79.53,0.0
2021-11-07,33.37145992982456,0.0,0.0,0.0,79.53,0.0
2023-11-30,29.1082246745897,51.584722222222233,0.0,11.18,79.53,66.48
2022-12-01,32.458449651893361,55.252326388888918,0.0,18.64,79.53,66.48
2021-12-02,33.042710711610489,0.0,0.0,0.0,79.53,0.0
2021-12-19,37.950533538461535,0.0,0.0,0.0,79.53,0.0
2021-12-22,37.224617004978938,0.0,0.0,0.0,79.53,0.0
2020-10-31,40.297126753379239,0.0,0.0,0.0,116.19,0.0
2022-01-01,39.249426715867159,0.0,0.0,0.0,73.94,0.0
2021-01-13,35.656898992230168,0.0,0.0,0.0,73.94,0.0
2019-01-17,34.794000565450951,54.6476717557252,0.0,0.0,73.94,68.97
2020-01-20,40.571832682425487,57.402799999999978,0.0,19.26,73.94,65.24
2021-01-20,37.129835582098359,0.0,0.0,0.0,73.94,0.0
2023-01-21,34.263204495979387,59.711202185792345,0.0,49.08,73.94,65.24
2019-01-25,34.662960724298465,50.246875,0.0,0.0,73.94,68.97
2018-02-08,34.742401662192854,53.966145833333336,0.0,0.0,73.94,68.35
2019-02-19,36.042037392386682,58.036993006993029,0.0,0.0,73.94,72.7
2020-03-08,41.447790734445412,56.3079120879121,0.0,0.0,73.94,65.86
2019-03-09,36.0548942660669,51.323055555555527,0.0,8.69,73.94,67.1
2019-03-12,34.9792557319224,54.328205128205148,0.0,10.56,73.94,67.1
2022-04-23,32.966197552447554,0.0,0.0,0.0,73.94,0.0
2021-05-01,34.915412273587457,0.0,0.0,0.0,73.94,0.0
2021-05-09,34.825348947119679,0.0,0.0,0.0,73.94,0.0
2019-05-27,38.464211368878033,56.389706959706963,0.0,13.04,73.94,72.7
2021-06-04,31.859956310938248,0.0,0.0,0.0,73.94,0.0
2022-06-11,31.026019154520579,55.909822695035452,0.0,10.56,73.94,70.21
2020-06-18,39.990215237270434,0.0,0.0,0.0,73.94,0.0
2021-06-22,34.89846295830187,0.0,0.0,0.0,73.94,0.0
2021-06-24,31.298392566856851,0.0,0.0,0.0,73.94,0.0
2020-06-26,36.481977725472184,0.0,0.0,0.0,73.94,0.0
2020-07-01,38.626658451038011,0.0,0.0,0.0,73.94,0.0
2020-07-08,39.678817683203434,0.0,0.0,0.0,73.94,0.0
2020-08-01,38.843512979529116,0.0,0.0,0.0,73.94,0.0
2019-08-12,33.605129637735267,0.0,0.0,0.0,73.94,0.0
2019-08-25,34.864107368041793,0.0,0.0,0.0,73.94,0.0
2021-08-29,34.094488631596612,0.0,0.0,0.0,73.94,0.0
2017-09-03,29.382359483408258,47.364652777777764,0.0,0.0,73.94,64.62
2019-09-07,36.76083441306038,0.0,0.0,0.0,73.94,0.0
2020-09-07,42.492544946847595,0.0,0.0,0.0,73.94,0.0
2023-09-19,26.876659306509648,52.9845486111111,0.0,0.0,73.94,68.35
2021-09-27,33.970856625551654,0.0,0.0,0.0,73.94,0.0
2020-09-28,39.198219067663786,0.0,0.0,0.0,73.94,0.0
2021-10-23,34.593892042894474,0.0,0.0,0.0,73.94,0.0
2019-10-24,36.190730520061564,0.0,0.0,0.0,73.94,0.0
2020-11-16,36.111536589930751,0.0,0.0,0.0,73.94,0.0
2018-11-20,35.494668813741278,48.063478260869552,0.0,0.0,73.94,66.48
2021-12-21,36.479538320610686,0.0,0.0,0.0,73.94,0.0
2020-02-01,40.61278780524799,56.990771929824568,0.0,4.97,94.44,66.48
2023-02-21,31.922124967473327,57.637460317460324,0.0,30.44,94.44,63.37
2018-03-05,32.8605967226631,53.491736111111067,0.0,0.0,94.44,94.44
2022-04-28,29.880039110861002,0.0,0.0,0.0,94.44,0.0
2022-06-21,25.936433330449077,56.253846153846169,0.0,32.93,94.44,62.13
2022-07-19,30.899899785254117,58.652167832167827,0.0,34.79,94.44,65.86
2022-07-28,27.5560714135332,56.161443850267382,0.0,20.5,94.44,63.37
2021-08-31,35.605735271800164,0.0,0.0,0.0,94.44,0.0
2020-10-19,37.591465497521924,0.0,0.0,0.0,94.44,0.0
2021-11-04,33.902084597701148,0.0,0.0,0.0,94.44,0.0
2019-11-26,34.410384730988881,0.0,0.0,0.0,94.44,0.0
2023-03-14,32.219479005998288,55.709128919860632,0.0,0.0,95.69,62.75
2022-05-20,27.586512764801739,0.0,0.0,0.0,95.69,0.0
2023-07-12,25.191664010461363,12.334827586206897,0.0,0.0,95.69,62.75
2021-08-30,35.902844674481152,0.0,0.0,0.0,95.69,0.0
2023-09-07,26.248615032430369,52.717256944444436,0.0,10.56,95.69,67.1
2019-10-10,36.112249626307921,0.0,0.0,0.0,95.69,0.0
2019-02-06,31.799825092107813,42.45136125654448,0.0,0.0,68.35,65.24
2018-03-02,30.779556369451395,48.740138888888907,0.0,0.0,68.35,62.13
2022-03-14,31.166614806629834,0.0,0.0,0.0,68.35,0.0
2022-04-06,28.852586673325842,0.0,0.0,0.0,68.35,0.0
2018-04-16,33.551342479878556,47.922926829268285,0.0,9.94,68.35,61.51
2018-05-07,38.125099302200752,34.53144927536232,0.0,0.0,68.35,66.48
2019-05-17,27.834814233841684,41.478392156862718,0.0,9.94,68.35,67.1
2018-08-11,31.766345916387369,38.232604166666654,0.0,0.0,68.35,68.35
2020-08-14,36.377255379037258,0.0,0.0,0.0,68.35,0.0
2020-08-30,35.915469712768981,0.0,0.0,0.0,68.35,0.0
2017-09-07,24.57554624583096,49.638402777777749,0.0,0.0,68.35,63.37
2017-10-11,24.86318885046413,48.065754385964915,0.0,0.0,68.35,65.24
2017-10-15,23.727597951277851,49.639895104895089,0.0,0.0,68.35,65.86
2017-10-21,24.686535730822659,53.355312499999975,0.0,16.77,68.35,64.62
2018-10-22,29.408140308908418,54.407630662020914,0.0,8.69,68.35,68.35
2018-10-24,29.988695199958396,34.368954703832749,0.0,0.0,68.35,66.48
2019-10-27,39.007546724525142,0.0,0.0,0.0,68.35,0.0
2023-11-06,21.602853999594686,0.0,0.0,0.0,68.35,0.0
2019-12-11,34.683065505490347,0.0,0.0,0.0,68.35,0.0
2019-01-16,35.453484817186535,58.802058823529428,0.0,13.67,88.85,63.37
2023-02-02,32.304471388645794,55.131527777777769,0.0,9.32,88.85,67.1
2023-02-04,36.343225121101383,58.921289198606274,0.0,52.81,88.85,64.62
2023-02-10,31.479806813281588,49.467438596491242,0.0,11.8,88.85,65.86
2020-03-30,43.41733509823046,63.00135416666668,0.0,0.0,88.85,68.97
2020-04-14,44.504632483849633,63.801010452961613,0.0,57.16,88.85,70.21
2023-05-18,26.65726170988771,50.268645833333338,0.0,9.32,88.85,67.1
2023-06-08,29.547296809151113,60.09947019867549,0.0,40.38,88.85,63.37
2023-08-07,28.17485179320499,54.4799652777778,0.0,14.29,88.85,64.62
2019-08-13,33.397686626901127,0.0,0.0,0.0,88.85,0.0
2019-09-12,27.537565992280392,0.0,0.0,0.0,88.85,0.0
2020-09-19,37.719499338656739,0.0,0.0,0.0,88.85,0.0
2020-09-24,36.9780872920553,0.0,0.0,0.0,88.85,0.0
2017-12-05,34.281021220508762,51.524733096085427,0.0,0.0,88.85,73.94
2019-03-05,32.34380472012387,53.849235668789809,0.0,0.0,67.1,62.13
2020-03-05,37.814100719424459,57.626119402985069,0.0,34.17,67.1,61.51
2018-08-06,32.818029538741193,53.540613496932515,0.0,0.0,67.1,67.1
2017-08-30,26.900455705338043,54.602847222222245,0.0,0.0,67.1,65.24
2019-11-02,37.316976472875751,0.0,0.0,0.0,67.1,0.0
2019-09-03,33.2939202520531,0.0,0.0,0.0,105.01,0.0
2021-12-20,35.781550209790211,0.0,0.0,0.0,105.01,0.0
2020-03-27,44.1725177013445,63.580209059233447,0.0,55.92,83.26,68.97
2020-03-28,43.033911608391605,61.443006993007,0.0,36.03,83.26,70.21
2022-04-16,34.086750035087718,0.0,0.0,0.0,83.26,0.0
2022-05-04,29.0622999943301,0.0,0.0,0.0,83.26,0.0
2023-06-16,26.900865072759107,51.409548611111113,0.0,9.94,83.26,70.21
2020-06-21,42.2579873594778,0.0,0.0,0.0,83.26,0.0
2020-06-22,40.20745903731305,0.0,0.0,0.0,83.26,0.0
2022-07-23,34.170290172061826,54.433888888888887,0.0,34.79,83.26,63.37
2019-08-05,32.5467873906241,0.0,0.0,0.0,83.26,0.0
2020-08-21,36.070222477752225,0.0,0.0,0.0,83.26,0.0
2023-09-14,25.2780423797881,49.477700348432066,0.0,7.45,83.26,67.72
2020-09-17,35.51144950044003,0.0,0.0,0.0,83.26,0.0
2022-10-21,31.262411635473732,53.079548611111086,0.0,13.04,83.26,68.35
2020-11-12,33.653016160277325,0.0,0.0,0.0,83.26,0.0
2021-12-08,34.218369465648856,0.0,0.0,0.0,83.26,0.0
2022-12-24,37.3459828333475,59.947874564459958,0.0,52.81,83.26,65.24
2018-04-19,33.60822547843771,48.387711267605617,0.0,0.0,103.76,63.37
2020-08-20,36.1833949597741,0.0,0.0,0.0,103.76,0.0
2022-01-20,36.162977491039427,0.0,0.0,0.0,76.42,0.0
2023-03-10,29.744911037093974,49.595000000000034,0.0,4.97,76.42,67.1
2023-03-21,30.328890854615494,53.8668055555556,0.0,21.74,76.42,66.48
2022-05-05,25.19838242061666,0.0,0.0,0.0,76.42,0.0
2022-05-17,30.479672031414193,0.0,0.0,0.0,76.42,0.0
2018-06-06,33.792335179839277,49.348362369337977,0.0,0.0,76.42,65.86
2022-06-08,28.9661687992126,12.683750000000003,0.0,0.0,76.42,62.75
2021-06-13,31.670490214646463,0.0,0.0,0.0,76.42,0.0
2020-06-14,28.280969241384319,0.0,0.0,0.0,76.42,0.0
2019-06-19,32.954978439928738,47.634390243902423,0.0,16.15,76.42,67.1
2021-07-24,33.221257679987396,0.0,0.0,0.0,76.42,0.0
2023-08-10,26.287466373196381,55.726666666666667,0.0,18.01,76.42,67.1
2017-08-15,24.276751292627665,56.71807843137254,0.0,13.67,76.42,63.37
2019-08-16,33.849814400082373,0.0,0.0,0.0,76.42,0.0
2020-08-17,37.754811984505523,0.0,0.0,0.0,76.42,0.0
2023-08-23,27.691061628919861,58.085853658536521,0.0,33.55,76.42,67.1
2020-09-04,37.606314727117457,0.0,0.0,0.0,76.42,0.0
2020-10-03,37.522736198211163,0.0,0.0,0.0,76.42,0.0
2022-10-27,31.274198060633079,49.226041666666632,0.0,9.32,76.42,65.86
2022-11-18,31.752805199965941,48.875644599303158,0.0,8.07,76.42,65.86
2020-11-19,37.812836043880992,0.0,0.0,0.0,76.42,0.0
2021-11-21,37.616535139442227,0.0,0.0,0.0,76.42,0.0
2020-11-24,30.901384010036494,0.0,0.0,0.0,76.42,0.0
2020-12-09,36.879075317117994,0.0,0.0,0.0,76.42,0.0
2021-12-10,34.483443837638376,0.0,0.0,0.0,76.42,0.0
2021-12-12,37.49967020979021,0.0,0.0,0.0,76.42,0.0
2022-12-28,34.187975551916885,58.0697222222222,0.0,16.15,76.42,66.48
2019-01-13,38.146239540691539,54.917673611111155,0.0,0.0,77.67,76.42
2021-01-14,36.503136814523678,0.0,0.0,0.0,77.67,0.0
2021-01-31,36.760402372262774,0.0,0.0,0.0,77.67,0.0
2020-02-15,39.953024046516212,59.8167808219178,0.0,53.43,77.67,67.72
2020-02-23,41.025766864769054,58.41775362318841,0.0,22.36,77.67,68.35
2020-02-25,35.715477712270648,53.824541984732846,0.0,15.53,77.67,66.48
2021-02-25,36.386021696152483,0.0,0.0,0.0,77.67,0.0
2023-02-27,31.283219856541045,52.781562499999993,0.0,11.18,77.67,67.72
2022-02-28,29.509050746268656,0.0,0.0,0.0,77.67,0.0
2021-03-02,37.465328467153284,0.0,0.0,0.0,77.67,0.0
2022-03-13,33.996563850267378,0.0,0.0,0.0,77.67,0.0
2020-03-19,42.883838297228458,57.773496503496482,0.0,3.72,77.67,65.86
2022-03-31,31.0488465625,0.0,0.0,0.0,77.67,0.0
2020-04-13,42.952113041289024,59.391909722222252,0.0,51.57,77.67,66.48
2022-04-29,29.144027639027641,0.0,0.0,0.0,77.67,0.0
2022-06-10,28.526345850999395,50.2066923076923,0.0,13.04,77.67,67.72
2021-06-15,30.622770532476622,0.0,0.0,0.0,77.67,0.0
2023-07-26,26.58991386496249,54.59857638888893,0.0,9.32,77.67,67.72
2020-08-08,40.238680252780092,0.0,0.0,0.0,77.67,0.0
2019-08-10,33.593642471042472,0.0,0.0,0.0,77.67,0.0
2019-08-15,32.686712229210343,0.0,0.0,0.0,77.67,0.0
2020-08-18,37.532752544119539,0.0,0.0,0.0,77.67,0.0
2019-09-18,34.335700447306188,0.0,0.0,0.0,77.67,0.0
2020-09-18,36.902025819806077,0.0,0.0,0.0,77.67,0.0
2022-09-22,32.422319975217547,54.39445993031358,0.0,9.32,77.67,65.86
2021-10-13,33.686817878071345,0.0,0.0,0.0,77.67,0.0
2022-10-13,29.01748699479792,52.131722222222216,0.0,15.53,77.67,66.48
2021-11-08,31.620257848605579,0.0,0.0,0.0,77.67,0.0
2020-12-02,37.750411320654059,0.0,0.0,0.0,77.67,0.0
2023-12-18,29.713518603319976,47.877256944444468,0.0,9.94,77.67,62.75
2019-12-29,39.151331894484414,57.873599999999982,0.0,21.12,77.67,67.1
2023-03-09,30.346876696670954,50.759616724738692,0.0,0.0,98.17,67.72
2020-10-20,36.963251902900637,0.0,0.0,0.0,98.17,0.0
2020-10-23,36.710860971524291,0.0,0.0,0.0,98.17,0.0
2022-01-13,35.9858718728661,0.0,0.0,0.0,92.58,0.0
2022-05-13,30.419270228416572,0.0,0.0,0.0,92.58,0.0
2022-07-04,33.885350668525959,61.674930555555584,0.0,49.7,92.58,68.97
2020-10-05,37.94606854078512,0.0,0.0,0.0,92.58,0.0
2020-11-06,33.620609173557966,0.0,0.0,0.0,92.58,0.0
2021-02-01,27.108428263731003,0.0,0.0,0.0,56.54,0.0
2017-10-25,24.420987275911806,51.905625,0.0,0.0,114.33,63.37
2019-01-03,38.221968328718916,51.5969337979094,0.0,0.0,70.83,68.97
2019-01-10,35.406616541353387,52.4755555555555,0.0,3.72,70.83,67.1
2018-01-12,28.241555939547119,45.2734722222222,0.0,0.0,70.83,64.62
2018-01-15,32.945684262740187,24.490208333333303,0.0,0.0,70.83,67.1
2020-01-15,37.153582733812947,55.539508771929839,0.0,18.01,70.83,65.86
2019-01-22,35.433785877111177,53.83121951219514,0.0,0.0,70.83,66.48
2020-01-24,36.38065406829466,53.5381690140845,0.0,19.26,70.83,65.86
2020-02-05,37.9799821233922,56.144606060606066,0.0,9.94,70.83,66.48
2018-03-01,33.684025573078806,51.320625000000014,0.0,16.77,70.83,65.86
2020-03-07,39.417723118802257,57.635405405405386,0.0,22.36,70.83,67.72
2019-03-10,36.7588573437162,50.459673913043488,0.0,0.0,70.83,62.75
2018-03-26,33.184626499739174,54.842042253521143,0.0,0.0,70.83,65.24
2018-04-05,36.744092723929604,57.251985815602858,0.0,21.74,70.83,65.86
2023-04-11,31.183086922834104,56.311909722222232,0.0,11.8,70.83,68.35
2018-04-14,31.318130144032921,50.123159722222219,0.0,0.0,70.83,66.48
2019-04-27,37.069326565143825,58.164060913705569,0.0,23.61,70.83,67.1
2018-05-02,34.614952670027783,46.942951388888886,0.0,11.18,70.83,63.37
2018-05-05,35.596173799240937,46.218303886925781,0.0,0.0,70.83,67.1
2021-05-10,36.430299915586673,0.0,0.0,0.0,70.83,0.0
2018-05-12,34.320728112512327,50.045763888888892,0.0,4.97,70.83,67.1
2019-05-30,31.865212326830648,43.192251908396948,0.0,9.32,70.83,67.1
2019-06-03,34.447518518518521,47.593809523809519,0.0,5.59,70.83,67.72
2019-06-15,33.847284135709927,49.07933797909407,0.0,9.32,70.83,67.1
2019-07-03,33.373350327549815,36.490734265734261,0.0,0.0,70.83,61.51
2018-07-05,37.279422526863712,59.636411149825783,0.0,0.0,70.83,68.35
2018-07-10,35.677063943756274,59.377256944444447,0.0,34.79,70.83,67.72
2019-07-11,30.174612818125386,0.0,0.0,0.0,70.83,0.0
2019-07-12,32.374587430241831,0.0,0.0,0.0,70.83,0.0
2019-07-13,32.548924408288059,0.0,0.0,0.0,70.83,0.0
2019-07-19,32.933907590079066,0.0,0.0,0.0,70.83,0.0
2019-07-23,33.992403624595468,0.0,0.0,0.0,70.83,0.0
2023-07-30,27.827131660135077,51.963715277777773,0.0,0.0,70.83,67.72
2019-08-02,30.2744525717843,0.0,0.0,0.0,70.83,0.0
2019-08-09,30.716225640760911,0.0,0.0,0.0,70.83,0.0
2021-08-09,34.0055464521575,0.0,0.0,0.0,70.83,0.0
2021-08-20,32.146048558264745,0.0,0.0,0.0,70.83,0.0
2018-08-22,30.873624889856426,52.740729166666625,0.0,0.0,70.83,62.13
2020-08-22,38.10244525547445,0.0,0.0,0.0,70.83,0.0
2017-09-16,23.990661321075038,56.544027777777778,0.0,9.94,70.83,66.48
2019-09-25,36.046886093532954,0.0,0.0,0.0,70.83,0.0
2019-10-07,37.600384742698544,0.0,0.0,0.0,70.83,0.0
2019-10-09,34.374575439655821,0.0,0.0,0.0,70.83,0.0
2019-10-15,37.5257595967022,0.0,0.0,0.0,70.83,0.0
2017-10-24,25.397334115805947,50.99559859154926,0.0,0.0,70.83,64.62
2019-10-25,34.954318403341844,0.0,0.0,0.0,70.83,0.0
2018-10-29,30.549537777777779,53.331781818181838,0.0,9.94,70.83,64.62
2023-11-05,21.614172868238033,0.0,0.0,0.0,70.83,0.0
2017-11-14,32.031554771228357,55.131597222222233,0.0,12.42,70.83,66.48
2020-11-30,34.168218800071209,0.0,0.0,0.0,70.83,0.0
2019-12-05,34.464042502839831,0.0,0.0,0.0,70.83,0.0
2019-12-20,33.277038806910674,50.635036496350367,0.0,13.67,70.83,65.24
2014-03-21,41.01,44.12,37.9,44.12,44.12,44.12
2020-02-06,33.729455429034253,48.791125827814575,0.0,11.8,65.24,62.13
2023-02-24,29.816456462641074,54.791608040201,0.0,0.0,65.24,63.37
2018-05-06,38.12228395061728,56.54,0.0,55.3,65.24,57.78
2022-11-30,29.534385197645079,54.260137931034492,0.0,36.66,65.24,62.75
2019-12-02,34.803390761075349,0.0,0.0,0.0,65.24,0.0
2023-01-13,34.322558029928125,54.550144927536216,0.0,17.39,85.74,65.86
2021-02-24,36.413656364859968,0.0,0.0,0.0,85.74,0.0
2018-04-02,35.346497710241465,53.446319444444455,0.0,0.0,85.74,64.62
2022-04-07,29.344031312528521,0.0,0.0,0.0,85.74,0.0
2019-07-16,34.130102933333333,0.0,0.0,0.0,85.74,0.0
2022-10-05,35.785045925346886,56.037187500000009,0.0,34.17,85.74,63.37
2023-11-01,21.685345982142856,0.0,0.0,0.0,85.74,0.0
2021-11-17,34.380276305220882,0.0,0.0,0.0,85.74,0.0
2017-11-29,34.59340237037037,51.305479999999989,0.0,0.0,85.74,73.32
2019-10-03,31.227254409378762,0.0,0.0,0.0,63.37,0.0
2022-12-22,26.297059378629502,43.402142857142877,0.0,15.53,63.37,58.4
2020-01-16,35.71209834750119,54.201846689895483,0.0,9.32,86.99,64.62
2022-01-28,26.7436243866171,0.0,0.0,0.0,86.99,0.0
2022-02-01,35.540676496350365,0.0,0.0,0.0,86.99,0.0
2022-02-15,31.839416577946768,0.0,0.0,0.0,86.99,0.0
2022-03-19,31.91666205882353,0.0,0.0,0.0,86.99,0.0
2021-05-02,35.039372039895248,0.0,0.0,0.0,86.99,0.0
2023-05-05,28.376097511980944,48.188576388888919,0.0,0.0,86.99,66.48
2023-06-28,27.621175592675506,57.979965156794414,0.0,27.96,86.99,68.35
2020-06-29,38.839812224884383,0.0,0.0,0.0,86.99,0.0
2022-07-14,29.342206191617354,56.019068322981369,0.0,11.8,86.99,66.48
2020-08-02,42.070789040814226,0.0,0.0,0.0,86.99,0.0
2023-08-16,26.411045249850794,51.584583333333306,0.0,9.32,86.99,63.37
2020-09-09,38.415218358089476,0.0,0.0,0.0,86.99,0.0
2017-10-06,23.668868633812245,48.214305555555555,0.0,0.0,86.99,65.86
2023-10-16,27.65058443847802,40.074722222222228,0.0,0.0,86.99,65.24
2023-10-30,30.213839561099434,50.97770833333329,0.0,5.59,86.99,63.37
2023-11-09,28.711824649214073,50.703750000000007,0.0,6.83,86.99,67.1
2020-07-24,38.523279218055208,0.0,0.0,0.0,107.49,0.0
2023-09-26,24.277118137900747,56.814293785310717,0.0,16.77,107.49,63.37
2021-01-03,41.383881811080883,0.0,0.0,0.0,80.15,0.0
2021-01-18,38.142136049950707,0.0,0.0,0.0,80.15,0.0
2021-02-18,36.561850500135172,0.0,0.0,0.0,80.15,0.0
2021-03-01,36.857055625471936,0.0,0.0,0.0,80.15,0.0
2021-03-10,34.064639096596977,0.0,0.0,0.0,80.15,0.0
2020-03-17,42.145989447908512,60.3783157894737,0.0,42.87,80.15,65.86
2021-03-17,35.521408844742176,0.0,0.0,0.0,80.15,0.0
2021-03-28,32.871392631758482,0.0,0.0,0.0,80.15,0.0
2021-05-03,33.397885036496348,0.0,0.0,0.0,80.15,0.0
2020-06-23,38.971732192298013,0.0,0.0,0.0,80.15,0.0
2019-06-25,33.9170416990417,47.936013986013975,0.0,16.77,80.15,68.35
2022-07-06,30.747175599332611,60.640111524163544,0.0,55.3,80.15,66.48
2020-07-27,39.349632155205533,0.0,0.0,0.0,80.15,0.0
2021-08-03,35.735238299699439,0.0,0.0,0.0,80.15,0.0
2019-08-07,31.529853372434015,0.0,0.0,0.0,80.15,0.0
2021-08-11,34.331806055309961,0.0,0.0,0.0,80.15,0.0
2021-08-14,36.287843440014974,0.0,0.0,0.0,80.15,0.0
2021-08-21,32.86996686856137,0.0,0.0,0.0,80.15,0.0
2021-08-24,33.352938432243732,0.0,0.0,0.0,80.15,0.0
2023-09-16,27.182122733687983,55.979097222222229,0.0,26.09,80.15,68.35
2022-09-21,32.527367957746478,53.669401408450717,0.0,7.45,80.15,65.86
2023-10-11,26.171051263103156,31.622291666666648,0.0,0.0,80.15,67.1
2021-10-21,33.342128727647683,0.0,0.0,0.0,80.15,0.0
2021-11-16,34.457867692307694,0.0,0.0,0.0,80.15,0.0
2020-12-04,36.859172771672775,0.0,0.0,0.0,80.15,0.0
2022-12-04,36.402292878522616,59.944479166666675,0.0,14.91,80.15,68.35
2020-12-07,38.4308256026987,0.0,0.0,0.0,80.15,0.0
2021-12-31,41.29678703987944,0.0,0.0,0.0,80.15,0.0
2019-12-22,36.900786374981649,55.936530612244887,0.0,21.12,101.9,65.86
2022-02-09,34.33014848708487,0.0,0.0,0.0,96.31,0.0
2018-02-20,33.7532939322301,38.59893617021276,0.0,0.0,96.31,95.06
2022-06-07,29.145874459354552,0.0,0.0,0.0,96.31,0.0
2019-06-13,33.275830050212434,48.310729166666661,0.0,16.77,96.31,68.97
2023-06-13,28.046356149393844,54.734947735191618,0.0,13.04,96.31,67.72
2021-07-30,33.217509532628824,0.0,0.0,0.0,96.31,0.0
2023-09-25,27.882957942193677,54.60972332015811,0.0,6.21,96.31,64.0
2019-11-12,30.425532160804021,0.0,0.0,0.0,96.31,0.0
2022-12-09,30.776507137809187,56.958645833333314,0.0,22.36,96.31,67.1
2020-12-22,35.1821421913836,0.0,0.0,0.0,96.31,0.0
2020-11-01,31.775003034389748,0.0,0.0,0.0,116.81,0.0
2022-01-26,29.9303796875,0.0,0.0,0.0,118.06,0.0
2018-09-11,35.6581746113722,54.077083333333348,0.0,0.0,118.06,64.0
2021-01-05,39.767032072640333,0.0,0.0,0.0,74.56,0.0
2021-01-16,38.343199399173862,0.0,0.0,0.0,74.56,0.0
2021-01-22,36.623879951810643,0.0,0.0,0.0,74.56,0.0
2018-01-24,36.887740298066994,55.066805555555554,0.0,11.8,74.56,74.56
2021-01-24,40.215340766500553,0.0,0.0,0.0,74.56,0.0
2018-02-21,32.089129629629632,52.552336065573755,0.0,0.0,74.56,74.56
2019-02-24,37.369991910862929,57.836933797909438,0.0,11.18,74.56,74.56
2022-03-15,32.806638484848484,0.0,0.0,0.0,74.56,0.0
2018-04-01,36.971542293747881,59.832326388888852,0.0,25.47,74.56,67.72
2023-04-08,33.496540274706085,51.042007042253523,0.0,0.0,74.56,67.72
2023-04-13,30.640850300089021,56.294305555555518,0.0,22.99,74.56,67.72
2018-04-15,34.421204346707817,56.328194444444449,0.0,0.0,74.56,68.97
2019-04-22,33.99132384856523,52.262578397212529,0.0,0.0,74.56,68.35
2021-04-25,37.69515083331153,0.0,0.0,0.0,74.56,0.0
2022-05-06,25.206547673812373,0.0,0.0,0.0,74.56,0.0
2021-05-11,36.077496403644304,0.0,0.0,0.0,74.56,0.0
2018-05-21,36.944614803625377,53.385520833333317,0.0,4.34,74.56,66.48
2021-07-04,36.8641629555456,0.0,0.0,0.0,74.56,0.0
2019-07-09,33.397035686578747,20.907735191637627,0.0,0.0,74.56,70.21
2020-07-09,38.58513759125951,0.0,0.0,0.0,74.56,0.0
2019-07-17,32.74904521187424,0.0,0.0,0.0,74.56,0.0
2020-07-18,39.322913417824395,0.0,0.0,0.0,74.56,0.0
2021-07-22,33.783168148639682,0.0,0.0,0.0,74.56,0.0
2023-08-15,27.733117955403461,52.37170138888888,0.0,3.72,74.56,64.0
2021-08-23,34.64791345151199,0.0,0.0,0.0,74.56,0.0
2019-08-27,34.7980847126287,0.0,0.0,0.0,74.56,0.0
2019-08-28,33.190763839857745,0.0,0.0,0.0,74.56,0.0
2020-08-31,39.123750954927424,0.0,0.0,0.0,74.56,0.0
2021-09-02,28.658265408945866,0.0,0.0,0.0,74.56,0.0
2021-09-11,34.529673696661952,0.0,0.0,0.0,74.56,0.0
2020-09-14,38.1565424270073,0.0,0.0,0.0,74.56,0.0
2020-09-16,36.986019275853089,0.0,0.0,0.0,74.56,0.0
2021-09-19,34.140798561934851,0.0,0.0,0.0,74.56,0.0
2020-09-29,35.571636720943289,0.0,0.0,0.0,74.56,0.0
2021-10-06,34.678508113217454,0.0,0.0,0.0,74.56,0.0
2019-10-12,38.028942875550307,0.0,0.0,0.0,74.56,0.0
2017-10-19,22.437416790987189,44.169166666666634,0.0,0.0,74.56,64.62
2020-11-09,33.652945422895762,0.0,0.0,0.0,74.56,0.0
2022-11-16,31.836121825090711,49.737526132404177,0.0,6.83,74.56,62.13
2019-11-20,36.649811627729619,0.0,0.0,0.0,74.56,0.0
2021-11-23,32.44514625,0.0,0.0,0.0,74.56,0.0
2020-11-26,42.520401981230449,0.0,0.0,0.0,74.56,0.0
2019-12-03,32.922164028776976,0.0,0.0,0.0,74.56,0.0
2021-12-11,34.981975652173915,0.0,0.0,0.0,74.56,0.0
2019-12-16,35.578760013823,53.634585152838412,0.0,13.04,74.56,65.86
2022-04-12,30.554827789473684,0.0,0.0,0.0,95.06,0.0
2021-08-05,33.8372418620931,0.0,0.0,0.0,95.06,0.0
2022-08-08,32.010709515859766,55.8441696113074,0.0,15.53,95.06,65.86
2023-08-28,27.851591626742159,59.547909407665507,0.0,38.52,95.06,67.72
2023-09-15,25.71529181184669,47.385888501742144,0.0,10.56,95.06,67.1
2021-09-25,32.3023806413133,0.0,0.0,0.0,95.06,0.0
2022-10-10,35.158488424239025,54.115069444444451,0.0,12.42,95.06,65.86
2020-01-21,37.789743671729283,54.510444444444445,0.0,12.42,68.97,65.24
2020-01-30,36.755367926131534,55.67944881889764,0.0,17.39,68.97,67.72
2021-02-02,36.5696905109489,0.0,0.0,0.0,68.97,0.0
2023-03-02,30.748767220767391,52.753645833333373,0.0,0.0,68.97,64.0
2018-04-25,34.574400741350907,49.230138888888916,0.0,7.45,68.97,62.13
2019-05-14,32.985602791196996,43.830869565217348,0.0,13.67,68.97,67.1
